Iter_num,VSC,SG2,SG1,PLTOT,Rdroop,PL2,PL3,PL4,PL5,PL6,PL7,PL8,PL9,DI,V1,V2,V3,V4,V5,V6,V7,V8,V9,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,P1,Q1,P5,P6,f,Exitflag,DI_crit
1,0.24367291105339609,0.2854407493264075,0.4757345822106792,1.0,0.1,0.07661931922658917,0.20241914208621242,0.20337000425626156,0.11246092958906143,0.06848999989305489,0.09812850625847531,0.04512393696002133,0.193388161730324,0.9889339310768797,1,1.001720107752214,1.00169241505198,1.0023124643057717,1.002517396797007,1.0025300946854678,1.0027027608231285,1.002739005171075,1.0027169731223886,1e-12,-0.001757166881205001,-0.0030804366394766307,-0.0018037562355950924,-0.0006994545770697908,-0.0016065606343272645,-0.002572565844963731,-0.002882602076962446,-0.0041472614462009765,0.24367291105339609,-0.30323931931009673,0.2854407493264075,0.4757345822106792,49.99632708894661,1,0.8920098767774459
1,0.513441763373978,0.015413011604877356,0.4756883526747956,1.0,0.1,0.08329021842878823,0.18306616402681852,0.16042010858636874,0.09544866572439391,0.05581744618538033,0.11658493299909069,0.04856515354478866,0.25680731050437094,0.9872022568809369,1,1.0015450241749229,1.0015295085438465,1.0020349251230283,1.00208393440749,1.0022796381192645,1.0024300016829415,1.0024557289436171,1.0023936938025504,1e-12,-0.003504630597226637,-0.004702300156940585,-0.004611833126312173,-0.0051412024305503646,-0.004119674873360845,-0.005310169598306988,-0.005724884849453255,-0.0074011156839318476,0.513441763373978,-0.30131728732152696,0.015413011604877356,0.4756883526747956,49.99655823662602,1,0.9210039557821432
1,2.9633998484097526,0.015407981809170294,0.02567996968195049,3.0,0.1,0.21839689630569045,0.5711297160499953,0.5065674046284574,0.2164159746768112,0.19177937800311212,0.2638155065658223,0.1369050768535236,0.8949900469165873,0.9861435720345868,1,0.9996597994326393,0.9993977427258514,0.9996069749242787,0.9995802351320429,0.9996207038859011,0.9995410160306895,0.9994346279518288,0.9989621481380583,1e-12,-0.019367926053611425,-0.02308352749525547,-0.025646004689330558,-0.026960032235526222,-0.027294010326251464,-0.0306908884386262,-0.03235696091293584,-0.038172953148070454,2.9633998484097526,-0.21689230667874676,0.015407981809170294,0.02567996968195049,49.99660015159025,1,0.7963158408263326
1,2.694075849042489,0.28548910188509863,0.025815169808497768,3.0,0.1,0.3090413990058558,0.506926717636033,0.6582526926274259,0.24406855015429593,0.10975741361397146,0.27075086150913386,0.13233365766663727,0.768868707786647,0.9877867915814766,1,0.9999071271488715,0.9996862384868369,0.9999472480746049,1.0000715679971546,0.9999907810698266,0.9999399926661929,0.9998655167920084,0.9994753505807219,1e-12,-0.017625272446690383,-0.020924381791576074,-0.0230670242274809,-0.022807825588115616,-0.024466778463150336,-0.02761170191357737,-0.028980617624964528,-0.03397875730701752,2.694075849042489,-0.23423557211773532,0.28548910188509863,0.025815169808497768,49.995924150957514,1,0.7815115592610777
1,2.244801436535127,0.28557617238421523,0.4759602873070254,3.0,0.1,0.2784027995581145,0.5544516045305407,0.591310803602473,0.3117006381982892,0.10518859958541231,0.25483033493187746,0.1445629250048134,0.7595522945884795,0.9888904913163927,1,1.0002672694219428,1.000015784806707,1.000412166774723,1.0004945193821486,1.000555096951956,1.0005105643630559,1.0004323194568836,1.0000480049732619,1e-12,-0.01471541627609164,-0.018322828230410083,-0.01915063531336352,-0.01933147808131487,-0.019537874426355926,-0.022620254816124025,-0.024029952007607266,-0.028967672676350368,2.244801436535127,-0.2540593970231836,0.28557617238421523,0.4759602873070254,49.995198563464875,1,0.7334314426017379
1,2.5141213234664517,0.01549455881597425,0.4758242646932904,3.0,0.1,0.3093894711653724,0.37976880757400316,0.7109469390835976,0.23350391756231223,0.12405069107699487,0.22743008019699487,0.12882922222282467,0.8860808711178999,0.9871072044333012,1,1.0000352098392353,0.9998954655414054,1.000016875567167,0.9999794284515559,1.000199597074561,1.0001392388405408,1.0000290385266177,0.9995621291568285,1e-12,-0.016458297589167597,-0.018932418152413498,-0.022459548833764997,-0.023883992232551346,-0.022393541073240573,-0.025596335701886547,-0.02730443310086389,-0.03306265690048071,2.5141213234664517,-0.2398446310099083,0.01549455881597425,0.4758242646932904,49.99587867653355,1,0.7476310452435568
1,1.5529293275255502,0.09436936758905298,0.028928461320234106,1.6704380066261721,0.05951449005286602,0.14525262849400492,0.19497417825193755,0.3419685485542265,0.13595613839650045,0.08944523293315335,0.20165625036380977,0.061980716404323045,0.4992043132282164,1.0152347365313135,1,1.0008057517001343,1.0007827652312755,1.0010535761241663,1.0011264062260348,1.0011509970448034,1.0012082856496387,1.001195627685493,1.0009794088375255,1e-12,-0.010235685900215463,-0.011510638446542128,-0.013735399522084982,-0.014016157659015172,-0.014705410888863566,-0.016817008888308477,-0.017600715598698635,-0.0208497265217481,1.5529293275255502,-0.279557929147738,0.09436936758905298,0.028928461320234106,49.9971058057892,1,1.0152347365313135
1,0.840717705270095,0.12941734645365435,0.06585241111920531,1.031621619326328,0.08608589236664738,0.11901569368432184,0.15578499565162326,0.24060106406519935,0.11140241679167172,0.05410319710024324,0.0723068250253971,0.039009237177613294,0.23939818983025804,0.9992846900362197,1,1.001329192914793,1.0013308093373847,1.0017563495864474,1.0018661123556707,1.0019281177555772,1.0021027401753169,1.0021250135921687,1.0020739947910904,1e-12,-0.005624740706452793,-0.006645351189058896,-0.00738168655897697,-0.007277293344816158,-0.007652250279634674,-0.008592802373970495,-0.009044994911175731,-0.010608248988596657,0.840717705270095,-0.2978257173824691,0.12941734645365435,0.06585241111920531,49.99705335206398,1,0.9992846900362197
1,1.0369757613368438,0.1479760947401032,0.09048749978248545,1.270350067550717,0.09166239527697716,0.11937714654134331,0.20726781576157982,0.21156608436871138,0.12708163243343729,0.061707000604637706,0.1217914942349983,0.053495388365125324,0.36806350524088405,0.9871536588777653,1,1.001186731137261,1.0011560022287584,1.0015871134811714,1.00169863137904,1.001713031209386,1.0018354306019892,1.001836993313448,1.0017044493000073,1e-12,-0.006895201793188638,-0.008249938807593159,-0.008894181275383248,-0.008771223391913706,-0.009613714173144307,-0.011077965719839914,-0.01173265164934189,-0.014130822569539273,1.0369757613368438,-0.2933926755856222,0.1479760947401032,0.09048749978248545,49.996393031287646,1,0.9428758870744949
1,1.3222147171949163,0.13930363867484433,0.07987252563065313,1.5357227645476839,0.0969366372573578,0.16584040389260687,0.18002478356825147,0.28774582913508645,0.19122046639517623,0.07056683894098321,0.169305953950176,0.06416572136937836,0.406852767296025,0.9870663685122133,1,1.0009825343383831,1.000968937841483,1.0012935266237706,1.0013598376551989,1.0014247888440502,1.0015162475724622,1.0015169138197106,1.0013597035255724,1e-12,-0.008742311389592493,-0.009920242211467943,-0.011637311714189863,-0.011986200361395583,-0.012286410060151524,-0.014063191847893517,-0.014722013512309548,-0.01737186352427003,1.3222147171949163,-0.28694563139348334,0.13930363867484433,0.07987252563065313,49.99580637036524,1,0.9020735091704912
1,1.458085283663658,0.10253539645661534,0.056006375894650996,1.6109351822076468,0.08328103789355146,0.1903583783724961,0.20320148655035944,0.37154238918790633,0.11276384330892317,0.08418274614901196,0.11079710867142718,0.05626524989825849,0.481823980069264,0.9867880968454775,1,1.0008823662734483,1.0008542046698958,1.0011643607885097,1.0012566703060741,1.0012934430803722,1.0013940617640047,1.0013676119977952,1.0011624995947488,1e-12,-0.009622074489085052,-0.010950421573281438,-0.012798003173661353,-0.012875496456385567,-0.013455530245092332,-0.015124062365202038,-0.016054428933231914,-0.019190684654735068,1.458085283663658,-0.28324319645434615,0.10253539645661534,0.056006375894650996,49.996257201640205,1,0.9366938921111232
1,1.2397750191892782,0.09501815255348442,0.074605654368609,1.4040307312143094,0.0715483055426796,0.14192710816812662,0.16297341546484098,0.3808050939874839,0.10753487669099139,0.054236908207662866,0.12403324640020218,0.07320109480316597,0.35931898749183533,0.9920245547698857,1,1.0010443742145698,1.0010414811398678,1.001354592430928,1.0014454872016112,1.001518113185777,1.0016372982555306,1.001637124473726,1.0015101692051736,1e-12,-0.008208659388607303,-0.009275924435035537,-0.011130273825331681,-0.011222730881517973,-0.011458420165926587,-0.012956099073815093,-0.013629663180574337,-0.015971094717885055,1.2397750191892782,-0.2892975656619109,0.09501815255348442,0.074605654368609,49.9968747576124,1,0.9920245547698857
1,0.9357342245956286,0.11820657399883784,0.16091014354036356,1.2098680503850696,0.06383220514798671,0.10902506513559691,0.18679792415168908,0.21329130902961416,0.13751986923422024,0.08979304058819969,0.10453859805737978,0.09301648822358474,0.2758857559647849,1.0273924916336419,1,1.0012609453496366,1.0012430888673887,1.0016692081489342,1.001755818881711,1.0018286683985915,1.001970359094827,1.0019801759094424,1.0019061072840945,1e-12,-0.00623985999795486,-0.007461748797143958,-0.008177758333913869,-0.008315242831326081,-0.0085645820554883,-0.009840380456817737,-0.010418593960323132,-0.012218631811641479,0.9357342245956286,-0.29582204868173334,0.11820657399883784,0.16091014354036356,49.99735880822142,1,1.0273924916336419
1,1.403300875843453,0.02816612661030689,0.02784234877363154,1.4539097889954407,0.05345985286672691,0.17871794806706187,0.18945612560262945,0.36524563536772636,0.12010586750100814,0.05474593147391776,0.17425602439118415,0.08169495265678599,0.2896873039351271,1.069063634684776,1,1.0009313743471107,1.0009118533747479,1.0012072821163682,1.001248814976145,1.0013774667797106,1.0014892917264056,1.0015129495737927,1.001430183730494,1e-12,-0.009268073666533134,-0.010507214206755497,-0.01254363853081748,-0.013150315387153522,-0.012812502186431256,-0.014395336497218001,-0.014828056277672514,-0.016717655566901485,1.403300875843453,-0.28607719066074205,0.02816612661030689,0.02784234877363154,49.99753507966616,1,1.069063634684776
1,1.1784725045426228,0.05351641963625508,0.05248757162878347,1.2794575146253508,0.06821349647482099,0.12235689475946525,0.2122090652204309,0.27330063686660017,0.11951822577463718,0.07159424529972169,0.13191128952370512,0.043274144666189764,0.30529301251460095,1.0262414301170184,1,1.001091594382157,1.001057758482985,1.0014337369410375,1.0014914136341935,1.0015949027423985,1.0017292044800084,1.0017487033689783,1.0016560330381534,1e-12,-0.007811968265426078,-0.009198773143307241,-0.010420115483218906,-0.010859010102781843,-0.010786150107659218,-0.012136369606089839,-0.012611326701159357,-0.014602193161582839,1.1784725045426228,-0.29120827402581556,0.05351641963625508,0.05248757162878347,49.99718979742676,1,1.0262414301170184
1,1.0512860266683992,0.0268942060109624,0.04423448837159531,1.1178357151312293,0.07891651033816496,0.13264652324321127,0.1540842701630027,0.23478276435253423,0.13656055414316787,0.05145022323399803,0.10661403043462883,0.045983496505350906,0.2557138530553355,1.0192586006477904,1,1.0011826519550777,1.0011853347796307,1.0015414452221758,1.0015719012628779,1.0017222650119801,1.001877496077896,1.0019019137407719,1.0018406037319565,1e-12,-0.00698840399931718,-0.00799797630526881,-0.009436578267713169,-0.010158405203583932,-0.009609768614631463,-0.010749164205181058,-0.011177502667725794,-0.012846637566215189,1.0512860266683992,-0.2940309794474635,0.0268942060109624,0.04423448837159531,49.99711497249047,1,1.0192586006477904
1,1.8733016906203064,0.09002958853996698,0.08400349455645251,2.041187271418231,0.08715270787070392,0.21602180255844988,0.22349143706126326,0.40058453424414253,0.23270314648674964,0.07783145300718729,0.23022314842239505,0.12147169710914363,0.5388600525288995,0.9867672012015907,1,1.0005638058699518,1.0005228868993066,1.000727235153366,1.0007369837982674,1.0008431603928403,1.000866377023896,1.0008382957944417,1.0005966951593739,1e-12,-0.012310253387424383,-0.013770278180921776,-0.016632484818109368,-0.017568858178164948,-0.017389100958863188,-0.019838629696822964,-0.02077492198242667,-0.024281190769401814,1.8733016906203064,-0.2692736034571754,0.09002958853996698,0.08400349455645251,49.99581064805295,1,0.8842400569962687
1,2.1632708431370866,0.053955494461582446,0.057972258607958654,2.2690399449634913,0.06989450107560571,0.2474252831417053,0.38265437983849204,0.49669529585781896,0.2918128444400628,0.10044590405934474,0.1701947179946159,0.13202624714035355,0.44778527249109795,0.9864707315483874,1,1.0003568436620751,1.0002152191931148,1.0004604210340944,1.0004104300851977,1.000639252414269,1.000706380988702,1.0006839765837623,1.0005007774596275,1e-12,-0.014189477580172326,-0.016682320953348918,-0.01914018626523394,-0.020693728166212667,-0.01928460191521828,-0.021300470129937268,-0.02219265643087033,-0.025108078203494342,2.1632708431370866,-0.26124370776802075,0.053955494461582446,0.057972258607958654,49.996482233541485,1,0.9262105009710809
1,1.9978259976676243,0.05816109692077585,0.0668795139501053,2.1167933435934834,0.057438632237022925,0.22836167652426012,0.3303123060911181,0.33340096842109446,0.18647895499124234,0.11461664604717886,0.2270260501159042,0.11270347925015811,0.5838932621525271,0.9865208858842837,1,1.0004689531406539,1.0003605526637016,1.0006468057027922,1.0006655752449123,1.0007260251502048,1.0007419930675399,1.000704929992003,1.000434375405563,1e-12,-0.013116716095389119,-0.015269931348723247,-0.01727379023080269,-0.018116630552907638,-0.018394824329245885,-0.020908820426992034,-0.02193036021154176,-0.02572875611927399,1.9978259976676243,-0.2649724181807548,0.05816109692077585,0.0668795139501053,49.9970532272006,1,0.9814037894637294
1,1.9741678795968745,0.03620669142944263,0.21456270800746158,2.2187133609787537,0.07796223927380974,0.2077038319869535,0.24327048836267554,0.49431551487973935,0.2137283114380177,0.12089108170460428,0.20719884915969725,0.13296590718696286,0.5986393762601031,0.9867535746526733,1,1.0004817224678986,1.0004283466172257,1.000596576606011,1.0005845302543697,1.000746035317301,1.000762479841361,1.0007136961644818,1.0004336294288962,1e-12,-0.012963057604979051,-0.014551441237827362,-0.01775632088577725,-0.018918280443280054,-0.01815018758757072,-0.020654058558788903,-0.021794186289831305,-0.02568823547399303,1.9741678795968745,-0.26498916529732913,0.03620669142944263,0.21456270800746158,49.9961165371784,1,0.8796520878328082
1,1.5365501162211328,0.06909262112002183,0.19563370033510113,1.7952817756834705,0.07390081463151772,0.17490138068870392,0.21702238711822885,0.3029514890146146,0.2206133504533007,0.0815204262475756,0.15129347046204406,0.07949895994868529,0.5674803117503173,0.9869305715249203,1,1.0008150449091802,1.0007781888270855,1.0010609427028951,1.001065140415497,1.0012009974189027,1.0012598658536898,1.001217734306467,1.000957620573196,1e-12,-0.010129377545853536,-0.011547419867625341,-0.013635090444954093,-0.014628978382709715,-0.014151270586134699,-0.016230331388351067,-0.017308434607330975,-0.021000362872934178,1.5365501162211328,-0.27959238823401994,0.06909262112002183,0.19563370033510113,49.996417172370535,1,0.9260031788639176
1,1.6313245849221603,0.06448896993132368,0.15044914493247072,1.8402076030290724,0.053847696659762315,0.24163758494669124,0.25818388402937914,0.3722578556249299,0.23524289985287644,0.07497054559700923,0.14065647666481046,0.09888831112795311,0.4183700451854224,1.0063805280508444,1,1.0007611418005453,1.000698342709134,1.000995123845584,1.0009872684952066,1.0011789134850575,1.0012722970236791,1.001257207311917,1.0010926912461313,1e-12,-0.010744508953464215,-0.012429672977258778,-0.014413354909732976,-0.015531942088124206,-0.014518177050916571,-0.016270990413479746,-0.017091816041071496,-0.019816392022624727,1.6313245849221603,-0.2793488625519194,0.06448896993132368,0.15044914493247072,49.997218719603815,1,1.0063805280508444
1,1.7600374574325046,0.05744014382357853,0.09459832073744759,1.9060440243930048,0.09780725108268776,0.15474296707623958,0.2766086116603346,0.45024215545663804,0.1496096204946822,0.11760109396421498,0.14504525934421061,0.08146245802435238,0.5307318583723323,0.986588546714443,1,1.0006536387555196,1.0005792114530647,1.000842443714542,1.0008837985359516,1.000981578311668,1.0010511487805316,1.0010155913580236,1.0007791724343595,1e-12,-0.011577098685565536,-0.013381827353485169,-0.015670534059349792,-0.016278904461203822,-0.016203967759864095,-0.018180860063701336,-0.019197327024276088,-0.022650867010972422,1.7600374574325046,-0.27364635294764067,0.05744014382357853,0.09459832073744759,49.99550669558024,1,0.869749901928276
1,2.0940900233028814,0.032875582381992015,0.16298605503869526,2.283728399216061,0.08040053084567772,0.194162153392294,0.3290927504032516,0.5012183118006007,0.25573823681921637,0.13026757918525791,0.2428720578874037,0.10759523911018885,0.5227820706178476,0.9865948731512615,1,1.000398118669779,1.000290498943216,1.0004933243118657,1.0004527853484997,1.0006573094440856,1.000681935083014,1.0006630113371688,1.000431781084853,1e-12,-0.013740426860845135,-0.01588572860500556,-0.018749734148958266,-0.020205871395228385,-0.01902079243250931,-0.02146031013393732,-0.02230447512817466,-0.025706443130958247,2.0940900233028814,-0.26196216714763226,0.032875582381992015,0.16298605503869526,49.996020354632456,1,0.8754835049325265
1,1.6409084228480997,0.0426965677912268,0.029045037929799615,1.7069333213148066,0.09340481216251215,0.20359918167804592,0.2563812994111123,0.2405481871639116,0.1373185402615791,0.10070404726173438,0.14317883888254376,0.06998992613917214,0.5552133005167075,0.9863457566641554,1,1.0007414880737642,1.0006798278687536,1.0010048738761401,1.001044711492258,1.0010876333489878,1.0011548082347668,1.0011157591077229,1.000863570897497,1e-12,-0.010805513869895209,-0.012478980128414587,-0.014131233836354083,-0.014755442835187132,-0.015242100093868255,-0.017238987151143862,-0.018287571777088948,-0.021899924838915587,1.6409084228480997,-0.27713499178721646,0.0426965677912268,0.029045037929799615,49.995889061061256,1,0.9117307885336634
1,1.9047658824601579,0.02005888050766619,0.03028161781306549,1.9490763095755543,0.06357832731536979,0.2594366289486116,0.3401295955613086,0.32690804675732976,0.18307284087165807,0.09517194049561395,0.2256257544690029,0.10322881924404656,0.4155026832279831,0.9862014609922689,1,1.000557127726962,1.0004424912957153,1.0007634524434965,1.00076051563402,1.000887728064117,1.0009451489040018,1.000947436030507,1.00078479981683,1e-12,-0.01251544916070319,-0.01473236684891499,-0.016444226389327413,-0.017511952372480113,-0.017154172994060232,-0.01927783806402747,-0.01991801589919062,-0.022623988073186146,1.9047658824601579,-0.27085682807825345,0.02005888050766619,0.03028161781306549,49.99681431189843,1,0.9795134370193874
1,2.1789277473807167,0.15333904260142528,0.1022960041339448,2.4283684128639442,0.08674685025935984,0.19603263895020526,0.3783307800649861,0.49252606830408857,0.28775246669536686,0.0996222187552068,0.293923098365725,0.09344769067338468,0.586733451054981,0.9871808401475078,1,1.0003276472463298,1.0001887765150204,1.0004340492895183,1.0004489629773892,1.000547292977179,1.0005385787879295,1.0005188349123058,1.0002465000537106,1e-12,-0.014289499435719609,-0.016754289444304647,-0.01916173107213338,-0.020044525511656,-0.01992532260606621,-0.022693244332403426,-0.02353453012629354,-0.027351349562899117,2.1789277473807167,-0.258021738234628,0.15333904260142528,0.1022960041339448,49.99579408811726,1,0.8490765064721846
1,2.8654498267921515,0.04521652002098492,0.07110521282118323,2.976900292063866,0.06547788707285275,0.3358617620581597,0.4589474361406906,0.4942665817812582,0.30212064252230036,0.1554275216583946,0.27571323435168343,0.1037511339583643,0.8508119795930146,0.9864296297006879,1,0.9997552647295849,0.9995651075166142,0.9997191711144403,0.9996572638350976,0.9997763243772012,0.9997098159669088,0.9996232872051429,0.9991796900475522,1e-12,-0.01873449298364333,-0.021722332920784067,-0.024883190469552945,-0.026559848318409268,-0.02611894135174842,-0.029400338097284765,-0.030873600396623062,-0.03640312876730826,2.8654498267921515,-0.22410218443407046,0.04521652002098492,0.07110521282118323,49.9973629384252,1,0.8945390757723947
1,2.6014166898672273,0.15444701318360454,0.12428428507967457,2.874972282509704,0.07444647187460134,0.29324396211850745,0.4390070700775121,0.5383853843629366,0.1994681190425951,0.10666415218728263,0.25701226979356545,0.1352101348700733,0.9059811900572309,0.9872399379748387,1,0.9999600228995823,0.9997825595727582,1.0000030179333503,1.0000737538855047,1.0000284145850116,0.9999492293305641,0.9998391429451682,0.9993592499048316,1e-12,-0.017023346637281386,-0.019881816243422817,-0.02237285478478649,-0.022674675997375344,-0.023897349985404635,-0.027284836405661674,-0.02898568373567779,-0.034872943263426694,2.6014166898672273,-0.2351416387163944,0.15444701318360454,0.12428428507967457,49.99688819181934,1,0.855414173686355
1,2.3206154287904415,0.03196926641284976,0.04383430992981663,2.3904181777918754,0.06198085245625094,0.2715157533282943,0.3736822892448473,0.4262298532581637,0.27552984011394216,0.1050352511501917,0.2593696474766349,0.0904119698174458,0.5886435734023555,0.9862968478187036,1,1.0002209088478717,1.0000850079774504,1.0003018416817662,1.0002482825929868,1.000419059679639,1.0004251363580614,1.0003984123158711,1.0001248790663424,1e-12,-0.015207503042258765,-0.01764213148214333,-0.020325289451658502,-0.02191565859106126,-0.021057383317347928,-0.023673370668528867,-0.02458697325635227,-0.028416183096448878,2.3206154287904415,-0.25302300686550117,0.03196926641284976,0.04383430992981663,49.99689623321515,1,0.9492640597315051
