Rdroop,VSC,SG2,SG1,PLTOT,PL2,PL3,PL4,PL5,PL6,PL7,PL8,PL9,DI,DI_crit
0.08704682995045346,2.595018792140524,0.015000821365835637,0.02500081190712687,2.629447372786358,0.284672254228972,0.47206733091676617,0.41265022226563647,0.2788963898991353,0.13795634959354316,0.20908967009303975,0.10965740197702793,0.7244577538122372,0.9861489908674098,0.8556699970782872
0.0633734179859344,2.7771024482081588,0.015000821135570419,0.025000811653932555,2.8115838741512382,0.22419686849477,0.5360055234250293,0.5709810421607253,0.33250877251529753,0.11945482675903216,0.34592831752131237,0.16661749074513585,0.515891032529936,0.9861461201992384,0.9207558257719686
0.062212371675561,1.2189523490078837,0.015000040056404396,0.025000040033351392,1.253973632587012,0.13013519872362792,0.1327028489567939,0.22537178378764697,0.14220935669610466,0.04833816451531597,0.14224187736461605,0.0550998085701261,0.3778745939727805,1.0586801047145225,1.0586801047145225
0.05826801543929106,2.7919663430837516,0.015000821114731075,0.025000811623700325,2.826751712278039,0.26552482214122364,0.4648425089961825,0.5337373035479559,0.2116250274883878,0.17936441201427042,0.30971417075102253,0.10538714065249992,0.7565563266864963,0.9861463277118682,0.939486702203654
0.08035830433820113,2.2308088063005056,0.015000821747605855,0.02500081235436247,2.264718492450819,0.16520167732228558,0.33792025074774196,0.5950766940652849,0.2583881015900431,0.1340923457729226,0.19399372599317907,0.12719137323827268,0.45285432372108897,0.9861576864551673,0.9015361016229448
0.08075359520746574,1.1598735115277148,0.015000040056495944,0.025000040033434673,1.195080809998819,0.09291216544612581,0.19028943455606653,0.3009708342612119,0.11095940144386009,0.0474674966155048,0.10548710848415736,0.06357445591444802,0.2834199132774445,1.007424055420986,1.007424055420986
0.09637549693756506,1.522560087780803,0.01500004005591378,0.025000040032890063,1.5569964377340966,0.13230366024604298,0.2731094763525981,0.359653789990983,0.13553414585842757,0.06291043082482874,0.17703427183511775,0.07506670257527465,0.3413839600508239,0.9861722232657897,0.9239921438767207
0.0979110918585332,2.059789881789291,0.015000821899305036,0.025000812532029838,2.0937630384099677,0.19408497676939163,0.35824044344222516,0.34886977714358797,0.23287419683593014,0.09370933500256291,0.2188160548803122,0.1233392214873692,0.5238290328485883,0.9861621550142289,0.8698406475747288
0.09009041295428087,2.879653935157188,0.01500082098947973,0.025000811479222635,2.9150136708685954,0.25548178303702684,0.5541002112364675,0.4265611831510929,0.22414559540671658,0.1586634325105443,0.2585109710418545,0.11729376872939327,0.9202567257554995,0.9861426429981051,0.8274938003316256
0.08063274937475631,2.894953093108088,0.015000820967063394,0.025000811464546274,2.929777070398553,0.3526290863743836,0.38362300129763277,0.6812549723412142,0.2442414364671101,0.17040353737994046,0.2494428791537061,0.1522022882473846,0.695979869137181,0.9861424669602487,0.8545766458385291
0.09442022121456992,1.2803228664659652,0.01500004005631073,0.025000040033259483,1.3152261633550966,0.14056120683421355,0.16859321149892365,0.28745254343858734,0.13437453357321108,0.0844340561550994,0.10963619169198294,0.0618406114618517,0.3283338087012268,0.9861745848113475,0.9571993308029991
